curr_epoch,train_acc,train_loss,val_acc,val_loss,bleu4
0,66.09195207609878,3.9375430145586687,71.01870289837383,3.5396924776643934,0.17605520469052297
1,71.26649293472302,3.5437356579039814,72.32787091059366,3.4443169000391585,0.18502716926893703
2,72.90303675717891,3.4278035014617956,72.88411038302057,3.407401649856824,0.19049252777187167
3,73.90799557026658,3.356410095346851,73.0525515524138,3.392818585566006,0.1913339584422135
4,74.64110043644453,3.305441013172874,73.2000683529383,3.388089531947079,0.19148702501930986
5,75.17918801360456,3.266531186115689,73.2645851569502,3.3814108311944353,0.1937033540133252
6,75.64310280898808,3.2341468434146043,73.33014817940554,3.3826715776055907,0.19435572257775743
7,76.0109024904316,3.2064237865786107,73.26981624916739,3.3856687007156765,0.19420340069763634
8,76.36499783810285,3.1831125151660493,73.36711456440695,3.3820091579811558,0.1942486799069705
9,76.65480600206705,3.1618006944992727,73.28446330737549,3.3903165121746355,0.19427641103745752
10,76.9064884015142,3.14401039401241,73.27748851775259,3.38973648101042,0.19253863304734997
11,77.14411231024887,3.1268204809155393,73.18681625265478,3.4018739422641433,0.1935922614917273
12,77.36154927339314,3.11139639704534,73.13694650685099,3.401298791984639,0.1939832344295957
13,77.55536550844002,3.0966251385329175,73.19832465553257,3.401494799292786,0.19302378570587447
14,77.73036523127372,3.0848802110499745,73.2046019661932,3.400022946462102,0.19323923803032422
15,78.32065246179108,3.0408938059612622,73.16728684171063,3.408290472304256,0.1947939848398459
16,78.61415617643544,3.019762453544774,73.14461877543619,3.4143210323628823,0.192068151929655
17,78.77703757266376,3.0056480935601577,73.00512298297802,3.420870233517568,0.1930440090666846
18,78.94058108838895,2.9946005467161663,73.08289188727345,3.4216039915208927,0.1931015093430069
19,79.08413783418557,2.983530320715682,73.03371962043195,3.4255831589465466,0.19218277073213455
20,79.20117900385199,2.9742754048501383,72.96257676627829,3.436131145042295,0.19162876625491027
21,79.34285717805287,2.9650392961160916,72.83528685566021,3.4414022334858436,0.19055058280551337
22,79.4420673156875,2.9566898771029613,72.89666500434181,3.4418576133893204,0.1910610610678384
23,79.53655022807708,2.9496248129408427,72.8143624867915,3.4442775910874146,0.1917494282311541
24,79.99170348872303,2.9142593854076875,72.74391711160013,3.450997569160432,0.19023631980533756
25,80.22463096846833,2.8974178746759947,72.82029105797096,3.4548828039404547,0.190072754811731
26,80.35366727971746,2.8857995028896752,72.69927845801351,3.462219222347156,0.19129522453208261
27,80.4479500164452,2.879740723513274,72.61592972201976,3.468210674612413,0.18990933666204637
28,80.54169381869875,2.87216580928563,72.65952215716294,3.4706895160806086,0.18856541057392978
29,80.62504388466432,2.865544646448,72.58733308456584,3.473749866962754,0.18797345236173485
30,80.71800238239834,2.858282912921655,72.53850955720549,3.4793367446419468,0.18915254944127324
31,80.80110607831857,2.85180168318351,72.47852636644848,3.4889550707513823,0.18818235650414733
32,81.15795769087211,2.823182537735372,72.48829107192054,3.492000832742412,0.18817338472183381
33,81.33223370169762,2.809205429182103,72.43702636819216,3.499570581206395,0.18777267424512484
34,81.43727972978134,2.8015706573262436,72.34461040568864,3.4994781148175225,0.18821457038060405
35,81.5313930871029,2.7940437726048715,72.44260619989049,3.5054532638564266,0.18754634147468133
36,81.61058565855329,2.787934427292267,72.29299696247912,3.511451506377137,0.18795534608901754
37,81.69025557196653,2.7821410299636433,72.40389611748336,3.5099966364969433,0.18796532686505713
38,81.75107817691094,2.776925986537031,72.23859360342044,3.5210643574740073,0.18720082563236148
39,81.87296975684508,2.766531596822498,72.16187091756845,3.5238908057565417,0.18820551746719802
40,82.19466744355354,2.7412469718563783,72.19744234464528,3.5327558149202547,0.18638855624334713
41,82.34393689477659,2.728917346988656,72.14931629624722,3.5378235162320726,0.18727461724551547
42,82.42583953672576,2.722122032731109,72.14094654869973,3.54135292039018,0.18613284647819336
43,82.49089662682452,2.716284980920401,72.02551378044059,3.54408785679045,0.18610081347834423
44,82.56300605947126,2.7114100619407937,71.9494885735509,3.5478433798155895,0.18616210799804858
45,82.6312659601595,2.706353639630591,71.94704739718289,3.5547866872299116,0.18722907725473104
46,82.69817082559834,2.7012899190258564,71.91775328076668,3.5604168530291607,0.18516747274434422
47,82.73786719915446,2.6973340504211274,71.94600117873945,3.561125566847242,0.18491428867610704
48,82.98477617897305,2.6771529723969563,71.90450118048314,3.565639744296424,0.18560493542762838
49,83.08434047354787,2.6680436761351762,71.8242910998197,3.574333408175898,0.18334804862759832
