curr_epoch,train_acc,train_loss,val_acc,val_loss,bleu4
0,66.0732741470361,3.9399572460077095,70.81015668864887,3.552223143075557,0.17431177854892674
1,71.77044286247501,3.5135233553257823,72.08131209742386,3.4599488761998582,0.18257690551615866
2,73.7538141162645,3.373661880039627,72.47503897163702,3.436765547277161,0.18587137417469538
3,75.03524631461208,3.2833083876741793,72.5970977900379,3.422874652996866,0.18735237554781978
4,75.98069136362125,3.216560153954591,72.61592972201976,3.426092231693164,0.1874572315000122
5,76.7207253873245,3.162328928143702,72.61383728513289,3.4263694872109807,0.18721175956028513
6,77.36113352394163,3.1166742650307317,72.49666081946803,3.435815641440501,0.1861926936513006
7,77.91127783519569,3.0777845179811854,72.56850115258399,3.4379194538428672,0.18620346696562437
8,78.39300826448317,3.0416677661091023,72.3243835157822,3.452191695633461,0.18615195584494082
9,78.83978494358742,3.008871297239722,72.31705998667815,3.4668871711675986,0.18481719999796287
10,79.22327531729383,2.9803981201945686,72.23405999016555,3.477248803007938,0.18488970354672923
11,79.58445380376872,2.9529328208436705,72.12978688530308,3.4884416446014237,0.1837225963781
12,79.91401993380038,2.9280413356743717,72.05271545996995,3.4986540284957144,0.18434985750522398
13,80.70257345830865,2.8663683439726553,71.97145916086306,3.511894905893143,0.1848120228669653
14,81.16946009236413,2.830292832529967,71.85149277934904,3.529862940982628,0.18306266395068105
15,81.49188149108079,2.80584892530625,71.81452639434762,3.535648370699821,0.1825911756061244
16,81.78700200914771,2.783355702783555,71.60528270566039,3.5562220595435696,0.1804788229614898
17,82.03608212499091,2.763156084332619,71.50798439042083,3.5663415479500893,0.18011995756622814
18,82.27455293075647,2.7449738162355577,71.51879531433633,3.5785153573998456,0.18049988467780384
19,82.49132777440387,2.727830866358793,71.45288355239985,3.588209598670648,0.1802622440458449
20,82.67433452371127,2.7123912918270685,71.3388457420653,3.6018955406420283,0.17862971407747927
21,83.32256490926807,2.660804747894789,71.14320289314274,3.6279542797860564,0.17809224989629246
22,83.70565493165078,2.6309211670060932,70.93012307016289,3.6578437052566715,0.17599301868993686
23,83.92307649666724,2.612256583883842,70.98452642922157,3.662765487454559,0.17666867914512424
24,84.1291958358535,2.5965146472383873,70.86002643445268,3.680234902790905,0.17528792953396993
