curr_epoch,train_acc,train_loss,val_acc,val_loss,bleu4
0,71.46766947487457,2.646342638191926,74.52179098647937,2.4157931370726473,0.20599417670745301
1,76.85388839683316,2.2392777735244946,75.6918119457222,2.334288761840721,0.21959771585106863
2,78.91381914221341,2.0877064169264736,75.92163126379701,2.32023265553005,0.22115458323414866
3,80.38424796159583,1.9797846287812224,75.96731613582705,2.3257706472592132,0.21919706026752123
4,81.59512593820793,1.8912022268557456,75.75772370765867,2.3530117546976554,0.22079089463127877
5,82.6807247467624,1.813509628889526,75.57812287486878,2.3834519444830424,0.22057050114942786
6,83.67967828999478,1.743511581746475,75.2286859147611,2.421122965205485,0.21750342949694268
7,84.60970981304209,1.6787181114496743,74.88169013102143,2.472029776454399,0.2134700638870914
8,85.43682024964677,1.6187686441662574,74.61978678068122,2.512472178462347,0.2133768796801997
9,86.2223249448439,1.563428078533872,74.25221536755397,2.5610984885573322,0.21132076675525088
10,86.92903741991434,1.5129865931068764,73.9320725238625,2.6048258651852603,0.20522719451975774
11,88.47742696052043,1.3982997468359046,73.53974060757392,2.6822716998594656,0.20607182469237378
12,89.31057346323604,1.3370730658907033,73.18123642095645,2.7383089373840392,0.20162918787095718
13,89.92542070764868,1.2909752735908813,72.87922803028454,2.7961469136590247,0.20019771085211802
14,90.48877661258433,1.2494334963411402,72.55420283385702,2.853492863657249,0.1974024248103076
15,90.9876451581511,1.2115463606836063,72.4387700655979,2.903170604484842,0.19792463135782887
16,91.44795679162145,1.176442569794959,72.08689192912219,2.958786135282797,0.19512298968536668
17,91.87630191170837,1.1435984484108905,71.83824067906552,3.0016544698318177,0.1902513066651782
18,92.2390972016058,1.11611742464373,71.6160936295759,3.05126765696685,0.190267769003668
19,93.3542296193459,1.0192104191974,71.2956020464032,3.14962438770326,0.187611387086212
20,93.9200184284794,0.97093407708289,70.9803415554478,3.21936594105376,0.184850432157154
